醫事機構代碼,醫事機構名稱,醫事機構地址,address_clean,latitude,longitude,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5934021981,樂樂藥局,宜蘭縣羅東鎮中正南路６１號,宜蘭縣羅東鎮中正南路61號,24.6695583,121.7714861,(03)9566696,7727,312,2020/09/15 21:44:46
5934021990,成功藥局,宜蘭縣羅東鎮興東南路２３５號,宜蘭縣羅東鎮興東南路235號,24.6724524,121.7672415,(03)9577550,1550,0,2020/09/15 21:44:46
5934022013,康莊藥局,宜蘭縣羅東鎮康樂巷１號,宜蘭縣羅東鎮康樂巷1號,24.6730895,121.7692391,(03)9553168,5634,0,2020/09/15 21:44:46
5934022022,光澤醫美藥局,宜蘭縣羅東鎮興東路９９之１號,宜蘭縣羅東鎮興東路99之1號,24.6791791,121.768694,(03)9566961,4145,1116,2020/09/15 21:44:46
5934022031,大菖藥局,宜蘭縣羅東鎮公正路８８號１樓,宜蘭縣羅東鎮公正路88號1樓,24.6782734,121.7715608,(03)9559898,3119,1090,2020/09/15 21:44:46
5934022040,羅東藥局,宜蘭縣羅東鎮興東路２２８號１樓,宜蘭縣羅東鎮興東路228號1樓,24.6824645,121.7700208,(03)9574436,9664,1470,2020/09/15 21:44:46
5934022059,宏安藥局,宜蘭縣羅東鎮賢文里純精路２段２２５巷１０號１樓,宜蘭縣羅東鎮賢文里純精路2段225巷10號1樓,24.6796226,121.7638816,(03)9518696,7569,420,2020/09/15 21:44:46
5934022086,宏海藥局,宜蘭縣羅東鎮中正路６９號１樓,宜蘭縣羅東鎮中正路69號1樓,24.6744566,121.7707425,9565196,9209,1089,2020/09/15 21:44:46
5934022095,羅東啄木鳥藥局,宜蘭縣羅東鎮中山路２段３０３號,宜蘭縣羅東鎮中山路2段303號,24.673939,121.778608,(03)9604670,8946,1620,2020/09/15 21:44:46
5934030015,南陽藥局,宜蘭縣蘇澳鎮中山路１段１２０號,宜蘭縣蘇澳鎮中山路1段120號,24.5963579,121.8354638,(03)9965076,3076,700,2020/09/15 21:44:46
5934030033,仁大藥局,宜蘭縣蘇澳鎮中原路４７號,宜蘭縣蘇澳鎮中原路47號,24.5969271,121.8496774,(039)967528,6849,970,2020/09/15 21:44:46
5934030051,正蘇西西藥局,宜蘭縣蘇澳鎮中山路一段４７號,宜蘭縣蘇澳鎮中山路一段47號,24.5959931,121.8519778,(03)9965380,9889,818,2020/09/15 21:44:46
5934031110,宜家藥師藥局,宜蘭縣蘇澳鎮中山路１段１１６號,宜蘭縣蘇澳鎮中山路1段116號,24.5963579,121.8354638,(03)9955727,9778,808,2020/09/15 21:44:46
5934031138,新豐藥局,宜蘭縣蘇澳鎮江夏路２６號,宜蘭縣蘇澳鎮江夏路26號,24.5826309,121.8650159,(03)9962869,6727,936,2020/09/15 21:44:46
5934031165,宏一藥局,宜蘭縣蘇澳鎮中山路１段２９號,宜蘭縣蘇澳鎮中山路1段29號,24.5963579,121.8354638,(03)9962125,11227,1450,2020/09/15 21:44:46
5934031209,仁人健保藥局,宜蘭縣蘇澳鎮蘇港路３６５號,宜蘭縣蘇澳鎮蘇港路365號,24.5957246,121.8380243,(03)9971168,8637,1224,2020/09/15 21:44:46
5934031218,熊野藥局,宜蘭縣蘇澳鎮龍德里福德路418號,宜蘭縣蘇澳鎮龍德里福德路418號,24.6468074,121.8289708,(03)9903367,9324,900,2020/09/15 21:44:46
5934031245,熊本健保藥局,宜蘭縣蘇澳鎮大同路６２號,宜蘭縣蘇澳鎮大同路62號,24.6199053,121.8345439,(03)9902758,2049,3330,2020/09/15 21:44:46
5934031254,佑全蘇澳中山藥局,宜蘭縣蘇澳鎮蘇西里２０鄰中山路１段２３１號１樓,宜蘭縣蘇澳鎮蘇西里20鄰中山路1段231號1樓,24.5963579,121.8354638,(03)9961063,9116,880,2020/09/15 21:44:46
5934040039,仁康藥局,宜蘭縣頭城鎮纘祥路７９之１號,宜蘭縣頭城鎮纘祥路79之1號,24.859487,121.8232,(03)9776651,8109,478,2020/09/15 21:44:46
5934040093,元生藥師藥局,宜蘭縣頭城鎮沙成路３０號,宜蘭縣頭城鎮沙成路30號,24.857565,121.8236996,(03)9770795,6362,494,2020/09/15 21:44:46
5934041125,杏元藥局,宜蘭縣頭城鎮新興路１６號,宜蘭縣頭城鎮新興路16號,24.8540522,121.8214318,(03)9772700,11244,710,2020/09/15 21:44:46
5934041143,群英藥局,宜蘭縣頭城鎮開蘭路４７號,宜蘭縣頭城鎮開蘭路47號,24.856128,121.822436,(03)9780500,48,0,2020/09/15 21:44:46
5934041161,頭城藥局,宜蘭縣頭城鎮開蘭路１３４號,宜蘭縣頭城鎮開蘭路134號,24.857964,121.823722,(03)9770618,6194,1036,2020/09/15 21:44:46
5934041170,永仁藥局,宜蘭縣頭城鎮吉祥路８８巷２５號１樓,宜蘭縣頭城鎮吉祥路88巷25號1樓,24.8573665,121.8206098,(03)9789788,6379,810,2020/09/15 21:44:46
5934051149,和風藥局,宜蘭縣礁溪鄉中山路１段６９號,宜蘭縣礁溪鄉中山路1段69號,24.8194114,121.7704159,(03)9883511,9266,1460,2020/09/15 21:44:46
5934051167,岩峰藥局,宜蘭縣礁溪鄉中山路２段２１號２樓,宜蘭縣礁溪鄉中山路2段21號2樓,24.824168,121.771756,(03)9887542,8498,807,2020/09/15 21:44:46
5934051229,廣福藥師藥局,宜蘭縣礁溪鄉礁溪路１段６６號,宜蘭縣礁溪鄉礁溪路1段66號,24.8266663,121.7715882,(03)9285887,2119,180,2020/09/15 21:44:46
5934051247,安信藥局,宜蘭縣礁溪鄉中山路一段２３０號,宜蘭縣礁溪鄉中山路一段230號,24.8205828,121.770971,(03)9874419,6276,1370,2020/09/15 21:44:46
5934051265,恩好藥局,宜蘭縣礁溪鄉中山路１段９５號,宜蘭縣礁溪鄉中山路1段95號,24.8191601,121.7698962,(03)9889256,5761,1040,2020/09/15 21:44:46
5934061047,壯圍藥局,宜蘭縣壯圍鄉吉祥村壯五路２７９號,宜蘭縣壯圍鄉吉祥村壯五路279號,24.746411,121.785347,(03)9388948,2712,956,2020/09/15 21:44:46
5934070037,上新藥局,宜蘭縣員山鄉員山路１段２９６號,宜蘭縣員山鄉員山路1段296號,24.7439796,121.7241684,(03)9220086,2135,1541,2020/09/15 21:44:46
5934071034,信毅藥師藥局,宜蘭縣員山鄉員山路１段１８２號,宜蘭縣員山鄉員山路1段182號,24.7459781,121.7273552,(03)9230815,2730,672,2020/09/15 21:44:46
5934071052,喜樂心藥局,宜蘭縣員山鄉復興路６號,宜蘭縣員山鄉復興路6號,24.7445116,121.72377,(03)9230523,1647,1220,2020/09/15 21:44:46
5934080015,佳恩藥局,宜蘭縣冬山鄉義成路３段４０１號,宜蘭縣冬山鄉義成路3段401號,24.667253,121.7678651,(03)9586065,7335,1236,2020/09/15 21:44:46
5934080024,杏東藥師藥局,宜蘭縣冬山鄉冬山路２１８號１樓,宜蘭縣冬山鄉冬山路218號1樓,24.6351918,121.7893768,(03)9591024,6454,1288,2020/09/15 21:44:46
5934081058,華康藥局,宜蘭縣冬山鄉冬山路５段２０２號１樓,宜蘭縣冬山鄉冬山路5段202號1樓,24.6671428,121.7710129,(03)9532942,9120,753,2020/09/15 21:44:46
5934081067,威仁藥局,宜蘭縣冬山鄉冬山路２１９號,宜蘭縣冬山鄉冬山路219號,24.634531,121.7907685,(03)9595351,4386,594,2020/09/15 21:44:46
5934081129,義成藥局,宜蘭縣冬山鄉義成路二段３７３號１樓,宜蘭縣冬山鄉義成路二段373號1樓,24.6547366,121.763831,(03)9588775,7812,850,2020/09/15 21:44:46
5934081147,康佑藥局,宜蘭縣冬山鄉南興村冬山路１３４號,宜蘭縣冬山鄉南興村冬山路134號,24.6345764,121.7914026,(03)9591994,5460,450,2020/09/15 21:44:46
5934081165,合康藥局,宜蘭縣冬山鄉廣興路２１３號,宜蘭縣冬山鄉廣興路213號,24.6696649,121.7488506,(03)9616457,5488,1013,2020/09/15 21:44:46
5934081174,和康藥局,宜蘭縣冬山鄉義成路３段３５１號１樓,宜蘭縣冬山鄉義成路3段351號1樓,24.6661956,121.7676335,(03)9680650,3706,400,2020/09/15 21:44:46
5934081183,永春藥局,宜蘭縣冬山鄉群英村和平路１１號１樓,宜蘭縣冬山鄉群英村和平路11號1樓,24.6676239,121.7676906,(03)9589491,6745,1030,2020/09/15 21:44:46
5934091054,日昇藥局,宜蘭縣五結鄉中正路２段５９號,宜蘭縣五結鄉中正路2段59號,24.6966318,121.7690131,(03)9656584,5561,700,2020/09/15 21:44:46
5934091072,新安藥局,宜蘭縣五結鄉中正路１段１７０號１樓,宜蘭縣五結鄉中正路1段170號1樓,24.690805,121.770324,(03)9566377,4881,830,2020/09/15 21:44:46
5934091081,五結健保藥局,宜蘭縣五結鄉五結路二段４３７號,宜蘭縣五結鄉五結路二段437號,24.6844086,121.7957547,(03)9503200,10081,855,2020/09/15 21:44:46
5934091090,平安藥局,宜蘭縣五結鄉五結中路２段２３號,宜蘭縣五結鄉五結中路2段23號,24.685775,121.7976388,(03)9603265,9338,1490,2020/09/15 21:44:46
5934100030,三星健保藥局,宜蘭縣三星鄉三星路５段５１號,宜蘭縣三星鄉三星路5段51號,24.665884,121.651497,(03)9895816,19179,1610,2020/09/15 21:44:46
5934120014,進昌健保藥局,宜蘭縣南澳鄉蘇花路２段３８３號,宜蘭縣南澳鄉蘇花路2段383號,24.4660216,121.8039466,(03)9981011,8114,3010,2020/09/15 21:44:46
5935010017,永佳藥局,苗栗縣苗栗市玉苗里光復路１５６號,苗栗縣苗栗市玉苗里光復路156號,24.5556604,120.8164592,(037)331860,5310,1122,2020/09/15 21:44:46
5935010124,富安藥局,苗栗縣苗栗市上苗里中正路５３號,苗栗縣苗栗市上苗里中正路53號,24.5686859,120.8245619,(037)262337,4838,1238,2020/09/15 21:44:46
5935010160,德昌藥局,苗栗縣苗栗市恭敬里中正路１１８２號,苗栗縣苗栗市恭敬里中正路1182號,24.545407,120.81615,(037)320641,4355,0,2020/09/15 21:44:46
5935010222,正欣藥局,苗栗縣苗栗市清華里褔星街６０號,苗栗縣苗栗市清華里褔星街60號,24.571648,120.825863,(037)264502,3186,1477,2020/09/15 21:44:46
5935010259,德鑫藥局,苗栗縣苗栗市清華里為公路３４８號,苗栗縣苗栗市清華里為公路348號,24.5716741,120.830879,(037)261698,2334,440,2020/09/15 21:44:46
5935011523,天恩藥局,苗栗縣苗栗市中正路49號,苗栗縣苗栗市中正路49號,24.5687757,120.8245426,(037)277285,3258,1190,2020/09/15 21:44:46
5935011621,佳美藥局,苗栗縣苗栗市中山路４９３號,苗栗縣苗栗市中山路493號,24.5593943,120.820648,(037)373366,597,740,2020/09/15 21:44:46
5935011738,佳禾藥局,苗栗縣苗栗市青苗里建台街7號,苗栗縣苗栗市青苗里建台街7號,24.557562,120.820982,(037)373041,2511,1210,2020/09/15 21:44:46
5935011783,芳鄰國際連鎖藥局,苗栗縣苗栗市中山路５６７號,苗栗縣苗栗市中山路567號,24.5582983,120.8200536,(037)330580,2469,727,2020/09/15 21:44:46
5935011916,吉利康藥局,苗栗縣苗栗市中正路340號,苗栗縣苗栗市中正路340號,24.5623918,120.823177,(037)370529,2378,1173,2020/09/15 21:44:46
5935011925,廷安藥局,苗栗縣苗栗市府前路133號,苗栗縣苗栗市府前路133號,24.5605763,120.8185857,(037)356839,2377,1396,2020/09/15 21:44:46
5935011952,千百岳大藥局,苗栗縣苗栗市上苗里中山路70號,苗栗縣苗栗市上苗里中山路70號,24.5682277,120.8231989,(037)271335,3897,480,2020/09/15 21:44:46
5935011998,康安新美藥局,苗栗縣苗栗市中正路739號1樓,苗栗縣苗栗市中正路739號1樓,24.5541081,120.818806,(037)373089,8246,2681,2020/09/15 21:44:46
5935012002,好鄰居藥局,苗栗縣苗栗市建功里中正路222號,苗栗縣苗栗市建功里中正路222號,24.5647417,120.8239857,(037)350395,164,465,2020/09/15 21:44:46
5935012084,苗栗安德藥局,苗栗縣苗栗市高苗里信義街１０號,苗栗縣苗栗市高苗里信義街10號,24.5510587,120.8154562,(037)350420,1233,740,2020/09/15 21:44:46
5935012146,聯合藥師藥局,苗栗縣苗栗市社寮街１４５號,苗栗縣苗栗市社寮街145號,24.5671925,120.8252189,(037)264425,5340,857,2020/09/15 21:44:46
5935012182,陽光藥局,苗栗縣苗栗市中山路４７８號,苗栗縣苗栗市中山路478號,24.5598473,120.8206138,(037)355718,5166,1160,2020/09/15 21:44:46
5935012191,元品藥局,苗栗縣苗栗市至公路４４５號１樓,苗栗縣苗栗市至公路445號1樓,24.5639216,120.8115109,(037)377935,1413,1377,2020/09/15 21:44:46
5935012253,正忠藥師藥局,苗栗縣苗栗市中正路６０２號,苗栗縣苗栗市中正路602號,24.5568256,120.8199914,(037)369359,3946,0,2020/09/15 21:44:46
5935012271,上品藥局,苗栗縣苗栗市中正路４３２號,苗栗縣苗栗市中正路432號,24.5602232,120.8219419,(037)360060,4518,1430,2020/09/15 21:44:46
5935012299,瑞展藥局,苗栗縣苗栗市中正路７３號,苗栗縣苗栗市中正路73號,24.5682351,120.8244884,(037)271658,3845,415,2020/09/15 21:44:46
5935012324,上林藥局,苗栗縣苗栗市建功里２４鄰府前路９１號,苗栗縣苗栗市建功里24鄰府前路91號,24.5614197,120.8194394,(037)320685,3771,540,2020/09/15 21:44:46
5935012333,苗安藥局,苗栗縣苗栗市恭敬里信義街３１號,苗栗縣苗栗市恭敬里信義街31號,24.5506701,120.8150644,(037)356388,3312,820,2020/09/15 21:44:46
5935012342,杏一苗栗中山藥局,苗栗縣苗栗市至公路３８號,苗栗縣苗栗市至公路38號,24.5573908,120.8195336,(037)354552,2208,1270,2020/09/15 21:44:46
5935012351,錦岳大藥局,苗栗縣苗栗市民族路１４０號１樓,苗栗縣苗栗市民族路140號1樓,24.5640995,120.8158285,(037)353046,5328,430,2020/09/15 21:44:46
5935012360,心惠聯合藥局,苗栗縣苗栗市中山路１８８號１樓,苗栗縣苗栗市中山路188號1樓,24.5654401,120.8232704,(037)377389,1621,1533,2020/09/15 21:44:46
5935012379,橙易藥局,苗栗縣苗栗市中正路２９１號１樓,苗栗縣苗栗市中正路291號1樓,24.563254,120.8238621,(037)376608,5967,2215,2020/09/15 21:44:46
5935012388,苗栗啄木鳥藥局,苗栗縣苗栗市中華路１２０號,苗栗縣苗栗市中華路120號,24.5730292,120.8248331,(037)274809,1863,1370,2020/09/15 21:44:46
5935012397,橙易藥局,苗栗縣苗栗市中正路２９１號１樓,苗栗縣苗栗市中正路291號1樓,24.563254,120.8238621,(037)376608,2286,1280,2020/09/15 21:44:46
5935020013,宏吉藥局,苗栗縣苑裡鎮中正里１０鄰３８之２號,苗栗縣苑裡鎮中正里10鄰38之2號,24.4060442,120.668032,(037)851535,5003,305,2020/09/15 21:44:46
5935020077,源益藥局,苗栗縣苑裡鎮社苓里８４之５號,苗栗縣苑裡鎮社苓里84之5號,24.3986623,120.6753233,(037)742533,3538,1717,2020/09/15 21:44:46
5935020111,大眾藥局,苗栗縣苑裡鎮山腳里１０鄰２４８號,苗栗縣苑裡鎮山腳里10鄰248號,24.417608,120.685172,(037)741587,5007,1068,2020/09/15 21:44:46
5935021207,德徽藥局,苗栗縣苑裡鎮南興路１２５號,苗栗縣苑裡鎮南興路125號,24.4410099,120.6530673,(037)869253,4637,0,2020/09/15 21:44:46
5935021261,永信藥師藥局,苗栗縣苑裡鎮新生路３５號,苗栗縣苑裡鎮新生路35號,24.4408605,120.6552414,(037)857069,1268,93,2020/09/15 21:44:46
5935021270,全家藥局,苗栗縣苑裡鎮信義路２３之１號１樓,苗栗縣苑裡鎮信義路23之1號1樓,24.4409553,120.6540428,(037)861997,5535,405,2020/09/15 21:44:46
5935021323,國豐藥師藥局,苗栗縣苑裡鎮苑北里２鄰天下路１８６號,苗栗縣苑裡鎮苑北里2鄰天下路186號,24.44612,120.654612,(037)866516,1273,1234,2020/09/15 21:44:46
5935021403,安康藥局,苗栗縣苑裡鎮新興路７８號,苗栗縣苑裡鎮新興路78號,24.440146,120.65408,(037)856591,1188,1505,2020/09/15 21:44:46
5935021412,信和大心藥局,苗栗縣苑裡鎮為公路３４－３號,苗栗縣苑裡鎮為公路34-3號,24.442535,120.653936,(037)861352,3350,0,2020/09/15 21:44:46
5935021421,苑裡啄木鳥藥局,苗栗縣苑裡鎮世界路一段２５號,苗栗縣苑裡鎮世界路一段25號,24.4409568,120.656062,(037)854589,2187,1211,2020/09/15 21:44:46
5935030108,吉泰藥局,苗栗縣通霄鎮通西里和平路29號,苗栗縣通霄鎮通西里和平路29號,24.4890375,120.679767,(037)758595,5512,1820,2020/09/15 21:44:46
5935030153,維康藥局,苗栗縣通霄鎮信義路１０４號,苗栗縣通霄鎮信義路104號,24.4881228,120.6802707,(037)750000,2403,740,2020/09/15 21:44:46
5935030171,立安藥局,苗栗縣通霄鎮信義路１０７號,苗栗縣通霄鎮信義路107號,24.4887512,120.6803592,(037)760100,3663,0,2020/09/15 21:44:46
5935040033,快樂藥局,苗栗縣竹南鎮照南里中山路１７８號,苗栗縣竹南鎮照南里中山路178號,24.687222,120.8800899,(037)474158,3807,120,2020/09/15 21:44:46
5935040079,德安藥局,苗栗縣竹南鎮光復路４０號,苗栗縣竹南鎮光復路40號,24.6842,120.879308,(037)479933,1899,0,2020/09/15 21:44:46
5935040257,和安藥局,苗栗縣竹南鎮竹南里博愛街１５號,苗栗縣竹南鎮竹南里博愛街15號,24.686469,120.879474,(037)472332,2943,1310,2020/09/15 21:44:46
5935040266,鴻仁大藥局,苗栗縣竹南鎮竹南里博愛街１８１號,苗栗縣竹南鎮竹南里博愛街181號,24.6867601,120.874047,(037)462396,1949,895,2020/09/15 21:44:46
5935040328,明志藥局,苗栗縣竹南鎮照南里博愛街４號,苗栗縣竹南鎮照南里博愛街4號,24.686867,120.879728,(037)472341,4438,1495,2020/09/15 21:44:46
5935040408,光復藥局,苗栗縣竹南鎮光復路２１６號,苗栗縣竹南鎮光復路216號,24.688734,120.87959,(037)476286,5733,0,2020/09/15 21:44:46
5935041450,昇暉藥局,苗栗縣竹南鎮民治街１８號,苗栗縣竹南鎮民治街18號,24.684973,120.8792007,(037)464347,1810,422,2020/09/15 21:44:46
5935041469,順春藥局,苗栗縣竹南鎮延平路２７號之１２,苗栗縣竹南鎮延平路27號之12,24.6858344,120.876739,(037)552068,5804,1040,2020/09/15 21:44:46
5935041496,清三藥局,苗栗縣竹南鎮博愛街１６２號,苗栗縣竹南鎮博愛街162號,24.68717,120.875114,(037)470532,3897,937,2020/09/15 21:44:46
5935041610,林新藥局,苗栗縣竹南鎮博愛街１２４號,苗栗縣竹南鎮博愛街124號,24.6869612,120.8760446,(037)471556,4712,1655,2020/09/15 21:44:46
5935041629,悅昌藥局,苗栗縣竹南鎮中正路２８號一樓,苗栗縣竹南鎮中正路28號一樓,24.6840949,120.8789182,(037)477195,3330,0,2020/09/15 21:44:46
5935041736,佑仁藥局,苗栗縣竹南鎮光復路120號,苗栗縣竹南鎮光復路120號,24.686255,120.879466,(037)470250,1503,770,2020/09/15 21:44:46
5935041745,瑞士藥師藥局,苗栗縣竹南鎮和平街59號,苗栗縣竹南鎮和平街59號,24.6854437,120.8774534,(037)552708,4532,0,2020/09/15 21:44:46
5935041781,惠家藥局,苗栗縣竹南鎮自強街４２號,苗栗縣竹南鎮自強街42號,24.6913883,120.8791222,(037)463635,4581,860,2020/09/15 21:44:46
5935041790,慈濟藥局,苗栗縣竹南鎮正南里光復路29號,苗栗縣竹南鎮正南里光復路29號,24.6838105,120.8789682,(037)474849,3017,1677,2020/09/15 21:44:46
5935041905,米樂中西健保藥局,苗栗縣竹南鎮大營路２０７號,苗栗縣竹南鎮大營路207號,24.6879576,120.8727415,(037)552116,4716,470,2020/09/15 21:44:46
5935041914,合康連鎖藥局,苗栗縣竹南鎮博愛街２７０號,苗栗縣竹南鎮博愛街270號,24.68726,120.8724126,(037)474987,2862,240,2020/09/15 21:44:46
5935041932,佑民藥局,苗栗縣竹南鎮守法街２－１２號,苗栗縣竹南鎮守法街2-12號,24.6818902,120.8683322,(037)241126,4518,1440,2020/09/15 21:44:46
5935041950,建康藥局,苗栗縣竹南鎮民治街６號,苗栗縣竹南鎮民治街6號,24.6850053,120.8796103,(037)483293,3452,0,2020/09/15 21:44:46
5935041987,杏一竹南中正藥局,苗栗縣竹南鎮中正路２５７號１樓,苗栗縣竹南鎮中正路257號1樓,24.6834372,120.8729666,(037)480602,5103,80,2020/09/15 21:44:46
5935041996,新欣藥局,苗栗縣竹南鎮龍山路一段１６０號１樓,苗栗縣竹南鎮龍山路一段160號1樓,24.6921507,120.8665432,(037)471503,3671,918,2020/09/15 21:44:46
5935042037,康壯藥局,苗栗縣竹南鎮博愛街４３９號,苗栗縣竹南鎮博愛街439號,24.6890068,120.8655357,(037)463732,5575,0,2020/09/15 21:44:46
5935042046,永安藥局,苗栗縣竹南鎮照南里立達街３號,苗栗縣竹南鎮照南里立達街3號,24.6886587,120.8766999,(037)469333,4860,10,2020/09/15 21:44:46
5935042055,崧博藥師藥局,苗栗縣竹南鎮龍山路３段３７號,苗栗縣竹南鎮龍山路3段37號,24.701651,120.877508,(037)639822,2864,104,2020/09/15 21:44:46
5935050066,義春藥局,苗栗縣頭份市珊湖里中正三路７２號,苗栗縣頭份市珊湖里中正三路72號,24.6808826,120.9556746,(037)601433,1423,353,2020/09/15 21:44:46
5935050164,辰安藥局,苗栗縣頭份市尖豐路３２號,苗栗縣頭份市尖豐路32號,24.663568,120.880293,(037)633632,2457,1551,2020/09/15 21:44:46
5935050182,民昌藥局,苗栗縣頭份市忠孝里信東路１３０號,苗栗縣頭份鎮忠孝里信東路130號,24.6897426,120.9095498,(037)673 232,1549,0,2020/09/15 21:44:46
5935050208,三峰藥局,苗栗縣頭份市新華里中正一路７８號,苗栗縣頭份市新華里中正一路78號,24.6864751,120.925886,(037)668239,4896,180,2020/09/15 21:44:46
5935050253,泉興藥局,苗栗縣頭份市仁愛里民族路２８號,苗栗縣頭份市仁愛里民族路28號,24.68302,120.907368,(037)664367,3429,140,2020/09/15 21:44:46
5935050262,東仙藥局,苗栗縣頭份市蟠桃里建國路１９９號,苗栗縣頭份市蟠桃里建國路199號,24.696591,120.9082429,(037)667267,3348,763,2020/09/15 21:44:46
5935050280,李藥局,苗栗縣頭份市珊湖里中正三路２１８號,苗栗縣頭份市珊湖里中正三路218號,24.683408,120.958205,(037)601248,2862,0,2020/09/15 21:44:46
5935050306,康利藥局,苗栗縣頭份市忠孝里仁愛路８６號,苗栗縣頭份市忠孝里仁愛路86號,24.6866262,120.9089223,(037)666101,3487,0,2020/09/15 21:44:46
5935051545,富優藥局,苗栗縣頭份市中華路９３０號,苗栗縣頭份市中華路930號,24.6860032,120.9076826,(037)681635,4113,1380,2020/09/15 21:44:46
5935051616,康寧藥局,苗栗縣頭份市和平路８０號一樓,苗栗縣頭份和平路80號一樓,24.6855629,120.9067893,(037)594173,3600,430,2020/09/15 21:44:46
5935051689,怡安藥局,苗栗縣頭份市自強路１０３號,苗栗縣頭份市自強路103號,24.6882093,120.9091943,(037)592093,3147,328,2020/09/15 21:44:46
5935051698,信源藥局,苗栗縣頭份市仁愛里信東路３９號,苗栗縣頭份市仁愛里信東路39號,24.6864193,120.9116349,(037)663580,4448,343,2020/09/15 21:44:46
5935051705,博士生活藥局,苗栗縣頭份市中華路１０４５號,苗栗縣頭份市中華路1045號,24.6865975,120.9083467,(037)598915,2358,1208,2020/09/15 21:44:46
5935051732,祐康藥局,苗栗縣頭份市自強路３７號,苗栗縣頭份市自強路37號,24.6894684,120.9114787,(037)663079,1541,1397,2020/09/15 21:44:46
5935051849,懷生中西藥局,苗栗縣頭份市中正路１９號,苗栗縣頭份市中正路19號,24.6843451,120.906842,(037)672357,3978,0,2020/09/15 21:44:46
5935051858,樂田藥妝藥局,苗栗縣頭份市信東路１３５號,苗栗縣頭份市信東路135號,24.68917,120.909359,(037)598995,1915,80,2020/09/15 21:44:46
5935051867,惠祐藥局,苗栗縣頭份市中正路１６５號,苗栗縣頭份市中正路165號,24.686892,120.910165,(037)668933,3825,100,2020/09/15 21:44:46
5935051885,安馨藥局,苗栗縣頭份市自強里１２鄰信東路１０６號,苗栗縣頭份市自強里12鄰信東路106號,24.6892384,120.9097803,(037)688156,1935,800,2020/09/15 21:44:46
5935051894,啊囉哈藥局,苗栗縣頭份市建國路二段１８０號,苗栗縣頭份市建國路二段180號,24.6962767,120.9024115,(037)666955,3060,440,2020/09/15 21:44:46
5935051929,仁方藥局,苗栗縣頭份市自強路１５０巷２－５號１樓,苗栗縣頭份市自強路150巷2-5號1樓,24.6878482,120.9069713,(037)687238,1809,0,2020/09/15 21:44:46
5935051938,吉品藥局,苗栗縣頭份市中正路９號,苗栗縣頭份市中正路9號,24.684378,120.906484,(037)676898,5098,0,2020/09/15 21:44:46
5935051947,森品藥局,苗栗縣頭份市建國路２段１５０、１５２、１５６號,苗栗縣頭份市建國路2段150、152、156號,24.6965056,120.9031426,(037)672378,2385,0,2020/09/15 21:44:46
5935051956,懷恩中西藥局,苗栗縣頭份市建國路１２８號,苗栗縣頭份市建國路128號,24.6958477,120.9098715,(037)683981,3308,330,2020/09/15 21:44:46
5935060053,鴻輝大藥局,苗栗縣後龍鎮北龍里中華路６４－１號,苗栗縣後龍鎮北龍里中華路64-1號,24.6156321,120.7879816,(037)721952,5391,810,2020/09/15 21:44:46
5935061407,佑安藥局,苗栗縣後龍鎮大庄里中山路１２５號,苗栗縣後龍鎮大庄里中山路125號,24.6137601,120.791271,(037)773066,1499,1190,2020/09/15 21:44:46
5935061425,懷信中西藥局,苗栗縣後龍鎮中山路１０３號,苗栗縣後龍鎮中山路103號,24.6141473,120.7906279,(037)724618,2534,2,2020/09/15 21:44:46
5935061434,千江大藥局,苗栗縣後龍鎮忠孝路５９號,苗栗縣後龍鎮忠孝路59號,24.6129231,120.791307,(037)037728208,1170,170,2020/09/15 21:44:46
5935061443,後龍藥局,苗栗縣後龍鎮中山路２０９號１，２樓,"苗栗縣後龍鎮中山路209號1,2樓",24.6127111,120.7933386,(037)723660,3222,590,2020/09/15 21:44:46
5935070022,林大藥局,苗栗縣卓蘭鎮新榮里中正路３２號,苗栗縣卓蘭鎮新榮里中正路32號,24.3107886,120.8254592,(04)25891630,1105,814,2020/09/15 21:44:46
5935071172,健安藥局,苗栗縣卓蘭鎮上新里上新七之１１號,苗栗縣卓蘭鎮上新里上新七之11號,24.3111261,120.8278088,(04)25899617,14,0,2020/09/15 21:44:46
5935071216,萊恩藥局,苗栗縣卓蘭鎮上新里上新7之1號,苗栗縣卓蘭鎮上新里上新7之1號,24.307011,120.830146,(04)25899369,269,1352,2020/09/15 21:44:46
5935071234,國良藥局,苗栗縣卓蘭鎮中山路１１１號,苗栗縣卓蘭鎮中山路111號,24.3121005,120.8259072,(04)25899578,501,848,2020/09/15 21:44:46
5935071243,卓蘭千百岳大藥局,苗栗縣卓蘭鎮中山路８２號,苗栗縣卓蘭鎮中山路82號,24.3121582,120.8262601,(04)25895473,4072,249,2020/09/15 21:44:46
5935080055,臺健中西藥局,苗栗縣大湖鄉中正路１９號,苗栗縣大湖鄉中正路19號,24.4216508,120.8689931,(037)990638,828,1346,2020/09/15 21:44:46
5935081123,景元藥局,苗栗縣大湖鄉中正路９７號,苗栗縣大湖鄉中正路97號,24.4226587,120.8663823,(037)996465,4113,1380,2020/09/15 21:44:46
5935081132,康城藥局,苗栗縣大湖鄉民生路６９號,苗栗縣大湖鄉民生路69號,24.4240831,120.8672214,(037)995188,3604,1280,2020/09/15 21:44:46
